val_loss,val_acc,loss,acc,lr
1.6027666330337524,0.8333333333333334,2.6188654735170562,0.4202586206896552,0.0010000000474974513
1.3009804983933766,0.9322916666666666,2.0380283758558075,0.6594827586206896,0.0010000000474974513
1.211076448361079,0.9479166666666666,1.7819480895996094,0.75,0.0010000000474974513
1.142691860596339,0.9583333333333334,1.6068501554686447,0.8017241379310345,0.0010000000474974513
1.0654369791348774,0.96875,1.5726406779782525,0.8017241379310345,0.0010000000474974513
1.007573867837588,0.9739583333333334,1.4416835102541694,0.8146551724137931,0.0010000000474974513
0.9884068568547567,0.9739583333333334,1.3285825375852913,0.8512931034482759,0.0010000000474974513
0.929717222849528,0.9739583333333334,1.2734258585962757,0.8642241379310345,0.0010000000474974513
0.875548243522644,0.984375,1.2203808735156882,0.8577586206896551,0.0010000000474974513
1.0311263799667358,0.9427083333333334,1.1857332936648666,0.8491379310344828,0.0010000000474974513
0.799289604028066,0.9791666666666666,1.0608348414815705,0.915948275862069,0.0010000000474974513
0.8068621257940928,0.9791666666666666,1.0457282559625034,0.9051724137931034,0.0010000000474974513
0.7555281718571981,0.9739583333333334,1.0364811399887348,0.875,0.0010000000474974513
0.7548579672972361,0.984375,0.9246055278284796,0.9245689655172413,0.0010000000474974513
0.7543445974588394,0.9635416666666666,0.8876111055242604,0.915948275862069,0.0010000000474974513
0.6511732439200083,0.9791666666666666,0.9081488683305937,0.8900862068965517,0.0010000000474974513
0.6316126435995102,0.9791666666666666,0.8914096006031694,0.8900862068965517,0.0010000000474974513
0.6435529838005701,0.9791666666666666,0.9065227385224968,0.8771551724137931,0.0010000000474974513
0.7215480953454971,0.9583333333333334,0.835755744884754,0.9051724137931034,0.0010000000474974513
0.6959057748317719,0.953125,0.836152341859094,0.8879310344827587,0.0010000000474974513
0.5932427197694778,0.9739583333333334,0.7904763838340496,0.915948275862069,0.00020000000949949026
0.5659799128770828,0.9791666666666666,0.7250806031555965,0.9331896551724138,0.00020000000949949026
0.6149961004654566,0.9583333333333334,0.6674926671488531,0.9547413793103449,0.00020000000949949026
0.5629907846450806,0.9895833333333334,0.7084771086429728,0.9418103448275862,0.00020000000949949026
0.5678089633584023,0.9635416666666666,0.7099737052259774,0.9224137931034483,0.00020000000949949026
0.515642911195755,0.9895833333333334,0.6787658724291571,0.9396551724137931,0.00020000000949949026
0.5278241038322449,0.984375,0.6890043636848187,0.9288793103448276,0.00020000000949949026
0.6254957020282745,0.9635416666666666,0.6646955033828472,0.9461206896551724,0.00020000000949949026
0.5844636112451553,0.9739583333333334,0.7088406353161253,0.9267241379310345,0.00020000000949949026
0.5015797292192777,0.9947916666666666,0.6557310264686058,0.959051724137931,4.0000002627493814e-05
0.5062779262661934,0.9895833333333334,0.6835418343544006,0.9353448275862069,4.0000002627493814e-05
0.606116771697998,0.9635416666666666,0.6638369909648237,0.9418103448275862,4.0000002627493814e-05
0.5023350541790327,0.984375,0.6485341602358324,0.9525862068965517,4.0000002627493814e-05
0.5672943765918413,0.96875,0.6230728975657759,0.959051724137931,8.000000889296643e-06
0.5439150234063467,0.9635416666666666,0.6347201815966902,0.9525862068965517,8.000000889296643e-06
0.5225663259625435,0.984375,0.6492876677677549,0.9375,8.000000889296643e-06
0.5219313328464826,0.9791666666666666,0.6112457924875719,0.9633620689655172,1.6000001323845936e-06
