val_loss,val_acc,loss,acc,lr
1.2859192269963104,0.6971081048250198,1.2833831894728873,0.6118288399237726,0.0010000000474974513
1.2850418052115997,0.737498627467589,1.2787445859776603,0.7103017078505622,0.0010000000474974513
1.2845539996376285,0.7464384272114023,1.2778827213578754,0.7234549633330769,0.0010000000474974513
1.2844605960629203,0.7528260019305465,1.2778348548544778,0.7332359397576915,0.0010000000474974513
1.2841881587133779,0.7500506635610159,1.2776879479487737,0.7378765713837412,0.0010000000474974513
1.2832248222518277,0.7347321189069128,1.2772892822821935,0.7344966838757198,0.0010000000474974513
1.2840511156367016,0.7532853958281603,1.277574266327752,0.7391083324121104,0.0010000000474974513
1.284070103199451,0.7654599725426018,1.2772264430920284,0.7484950405855973,0.0010000000474974513
1.2839770994403146,0.7013745992988735,1.277249231768979,0.7464081471165022,0.0010000000474974513
1.283647081294617,0.7668863471065249,1.2769608188006614,0.7618214072452651,0.00020000000949949026
1.2834181948141619,0.7620719247437143,1.2767381111780802,0.7625859489871396,0.00020000000949949026
1.2840097167275168,0.7669376736724531,1.276849766406748,0.7636087026860979,0.00020000000949949026
1.2829044062595862,0.7681456519798799,1.2769254901342921,0.7659566341174974,4.0000002627493814e-05
1.2840188548162386,0.7690012000210873,1.2767949543065495,0.7659081826607387,4.0000002627493814e-05
1.2829894346076172,0.7680823694575917,1.276598547067907,0.7665537045233779,4.0000002627493814e-05
1.2830487814816562,0.7681253051215952,1.276772218445937,0.7663160906069808,4.0000002627493814e-05
1.2836829640648582,0.7693853769209478,1.276781226694584,0.7671677293876807,8.000000889296643e-06
1.2834723653731408,0.7681664118132034,1.276751188106007,0.7669939217468102,8.000000889296643e-06
1.2830868630440204,0.7683885134272761,1.276494208474954,0.7672236686779393,8.000000889296643e-06
1.2834825798288567,0.7690924440885519,1.2764564075403744,0.7671066188977824,1.6000001323845936e-06
1.2837318611609472,0.7690634005642557,1.2767251082592541,0.7670557561847898,1.6000001323845936e-06
1.2838847099186539,0.7685393406586214,1.2766098083721267,0.7669994682073593,1.6000001323845936e-06
1.2836802152844218,0.7693316758453072,1.2765018736322722,0.7670909168819586,3.200000264769187e-07
